pert,name,cluster,split,fp_data,label
ENSG00000064102,INTS13,59,train,data/single_cell/rpe1/data_interv-ENSG00000064102.npy,2
ENSG00000064313,TAF2,92,train,data/single_cell/rpe1/data_interv-ENSG00000064313.npy,339
ENSG00000064419,TNPO3,83,train,data/single_cell/rpe1/data_interv-ENSG00000064419.npy,6
ENSG00000064995,TAF11,59,train,data/single_cell/rpe1/data_interv-ENSG00000064995.npy,269
ENSG00000065268,WDR18,8,train,data/single_cell/rpe1/data_interv-ENSG00000065268.npy,102
ENSG00000065526,SPEN,59,train,data/single_cell/rpe1/data_interv-ENSG00000065526.npy,36
ENSG00000066136,NFYC,139,train,data/single_cell/rpe1/data_interv-ENSG00000066136.npy,286
ENSG00000067225,PKM,59,train,data/single_cell/rpe1/data_interv-ENSG00000067225.npy,13
ENSG00000067596,DHX8,102,train,data/single_cell/rpe1/data_interv-ENSG00000067596.npy,487
ENSG00000067704,IARS2,77,train,data/single_cell/rpe1/data_interv-ENSG00000067704.npy,628
ENSG00000068120,COASY,16,train,data/single_cell/rpe1/data_interv-ENSG00000068120.npy,57
ENSG00000069248,NUP133,139,train,data/single_cell/rpe1/data_interv-ENSG00000069248.npy,294
ENSG00000069329,VPS35,139,train,data/single_cell/rpe1/data_interv-ENSG00000069329.npy,1
ENSG00000070366,SMG6,55,train,data/single_cell/rpe1/data_interv-ENSG00000070366.npy,214
ENSG00000070367,EXOC5,151,train,data/single_cell/rpe1/data_interv-ENSG00000070367.npy,7
ENSG00000070495,JMJD6,59,train,data/single_cell/rpe1/data_interv-ENSG00000070495.npy,44
ENSG00000070756,PABPC1,131,train,data/single_cell/rpe1/data_interv-ENSG00000070756.npy,1
ENSG00000070785,EIF2B3,118,train,data/single_cell/rpe1/data_interv-ENSG00000070785.npy,161
ENSG00000071553,ATP6AP1,136,train,data/single_cell/rpe1/data_interv-ENSG00000071553.npy,171
ENSG00000071655,MBD3,59,train,data/single_cell/rpe1/data_interv-ENSG00000071655.npy,28
ENSG00000071859,FAM50A,136,train,data/single_cell/rpe1/data_interv-ENSG00000071859.npy,923
ENSG00000072274,TFRC,59,train,data/single_cell/rpe1/data_interv-ENSG00000072274.npy,51
ENSG00000072501,SMC1A,86,train,data/single_cell/rpe1/data_interv-ENSG00000072501.npy,36
ENSG00000072506,HSD17B10,59,train,data/single_cell/rpe1/data_interv-ENSG00000072506.npy,247
ENSG00000072756,TRNT1,77,train,data/single_cell/rpe1/data_interv-ENSG00000072756.npy,178
ENSG00000072849,DERL2,115,train,data/single_cell/rpe1/data_interv-ENSG00000072849.npy,8
ENSG00000073584,SMARCE1,91,train,data/single_cell/rpe1/data_interv-ENSG00000073584.npy,257
ENSG00000073969,NSF,30,train,data/single_cell/rpe1/data_interv-ENSG00000073969.npy,690
ENSG00000074071,MRPS34,23,train,data/single_cell/rpe1/data_interv-ENSG00000074071.npy,1
ENSG00000074201,CLNS1A,119,train,data/single_cell/rpe1/data_interv-ENSG00000074201.npy,930
ENSG00000074319,TSG101,172,train,data/single_cell/rpe1/data_interv-ENSG00000074319.npy,32
ENSG00000075089,ACTR6,77,train,data/single_cell/rpe1/data_interv-ENSG00000075089.npy,542
ENSG00000075624,ACTB,59,train,data/single_cell/rpe1/data_interv-ENSG00000075624.npy,880
ENSG00000075856,SART3,119,train,data/single_cell/rpe1/data_interv-ENSG00000075856.npy,654
ENSG00000076003,MCM6,139,train,data/single_cell/rpe1/data_interv-ENSG00000076003.npy,80
ENSG00000076043,REXO2,59,train,data/single_cell/rpe1/data_interv-ENSG00000076043.npy,11
ENSG00000077235,GTF3C1,31,train,data/single_cell/rpe1/data_interv-ENSG00000077235.npy,66
ENSG00000077348,EXOSC5,139,train,data/single_cell/rpe1/data_interv-ENSG00000077348.npy,248
ENSG00000077380,DYNC1I2,115,train,data/single_cell/rpe1/data_interv-ENSG00000077380.npy,577
ENSG00000077549,CAPZB,136,train,data/single_cell/rpe1/data_interv-ENSG00000077549.npy,281
ENSG00000078142,PIK3C3,136,train,data/single_cell/rpe1/data_interv-ENSG00000078142.npy,161
ENSG00000079246,XRCC5,64,train,data/single_cell/rpe1/data_interv-ENSG00000079246.npy,722
ENSG00000079785,DDX1,77,train,data/single_cell/rpe1/data_interv-ENSG00000079785.npy,318
ENSG00000079805,DNM2,48,train,data/single_cell/rpe1/data_interv-ENSG00000079805.npy,557
ENSG00000079819,EPB41L2,3,train,data/single_cell/rpe1/data_interv-ENSG00000079819.npy,533
ENSG00000079999,KEAP1,59,train,data/single_cell/rpe1/data_interv-ENSG00000079999.npy,297
ENSG00000080986,NDC80,139,train,data/single_cell/rpe1/data_interv-ENSG00000080986.npy,837
ENSG00000081307,UBA5,59,train,data/single_cell/rpe1/data_interv-ENSG00000081307.npy,79
ENSG00000082068,WDR70,39,train,data/single_cell/rpe1/data_interv-ENSG00000082068.npy,696
ENSG00000082515,MRPL22,59,train,data/single_cell/rpe1/data_interv-ENSG00000082515.npy,9
ENSG00000082516,GEMIN5,119,train,data/single_cell/rpe1/data_interv-ENSG00000082516.npy,247
ENSG00000082701,GSK3B,3,train,data/single_cell/rpe1/data_interv-ENSG00000082701.npy,367
ENSG00000083896,YTHDC1,131,train,data/single_cell/rpe1/data_interv-ENSG00000083896.npy,86
ENSG00000084090,STARD7,59,train,data/single_cell/rpe1/data_interv-ENSG00000084090.npy,11
ENSG00000084463,WBP11,136,train,data/single_cell/rpe1/data_interv-ENSG00000084463.npy,268
ENSG00000084623,EIF3I,135,train,data/single_cell/rpe1/data_interv-ENSG00000084623.npy,1
ENSG00000085415,SEH1L,77,train,data/single_cell/rpe1/data_interv-ENSG00000085415.npy,219
ENSG00000086065,CHMP5,51,train,data/single_cell/rpe1/data_interv-ENSG00000086065.npy,390
ENSG00000086504,MRPL28,59,train,data/single_cell/rpe1/data_interv-ENSG00000086504.npy,8
ENSG00000086598,TMED2,59,train,data/single_cell/rpe1/data_interv-ENSG00000086598.npy,301
ENSG00000086758,HUWE1,131,train,data/single_cell/rpe1/data_interv-ENSG00000086758.npy,741
ENSG00000086827,ZW10,136,train,data/single_cell/rpe1/data_interv-ENSG00000086827.npy,251
ENSG00000087087,SRRT,136,train,data/single_cell/rpe1/data_interv-ENSG00000087087.npy,98
ENSG00000087191,PSMC5,32,train,data/single_cell/rpe1/data_interv-ENSG00000087191.npy,3
ENSG00000087263,OGFOD1,139,train,data/single_cell/rpe1/data_interv-ENSG00000087263.npy,79
ENSG00000087302,RTRAF,77,train,data/single_cell/rpe1/data_interv-ENSG00000087302.npy,1
ENSG00000088038,CNOT3,131,train,data/single_cell/rpe1/data_interv-ENSG00000088038.npy,38
ENSG00000088986,DYNLL1,136,train,data/single_cell/rpe1/data_interv-ENSG00000088986.npy,90
ENSG00000089009,RPL6,50,train,data/single_cell/rpe1/data_interv-ENSG00000089009.npy,12
ENSG00000089048,ESF1,136,train,data/single_cell/rpe1/data_interv-ENSG00000089048.npy,61
ENSG00000089157,RPLP0,115,train,data/single_cell/rpe1/data_interv-ENSG00000089157.npy,1
ENSG00000089159,PXN,59,train,data/single_cell/rpe1/data_interv-ENSG00000089159.npy,266
ENSG00000089195,TRMT6,136,train,data/single_cell/rpe1/data_interv-ENSG00000089195.npy,124
ENSG00000089289,IGBP1,30,train,data/single_cell/rpe1/data_interv-ENSG00000089289.npy,59
ENSG00000090061,CCNK,59,train,data/single_cell/rpe1/data_interv-ENSG00000090061.npy,95
ENSG00000090263,MRPS33,136,train,data/single_cell/rpe1/data_interv-ENSG00000090263.npy,40
ENSG00000090273,NUDC,8,train,data/single_cell/rpe1/data_interv-ENSG00000090273.npy,1
ENSG00000090621,PABPC4,131,train,data/single_cell/rpe1/data_interv-ENSG00000090621.npy,755
ENSG00000090861,AARS,78,train,data/single_cell/rpe1/data_interv-ENSG00000090861.npy,574
ENSG00000090889,KIF4A,136,train,data/single_cell/rpe1/data_interv-ENSG00000090889.npy,7
ENSG00000090905,TNRC6A,131,train,data/single_cell/rpe1/data_interv-ENSG00000090905.npy,12
ENSG00000091140,DLD,8,train,data/single_cell/rpe1/data_interv-ENSG00000091140.npy,163
ENSG00000092010,PSME1,136,train,data/single_cell/rpe1/data_interv-ENSG00000092010.npy,164
ENSG00000092020,PPP2R3C,59,train,data/single_cell/rpe1/data_interv-ENSG00000092020.npy,36
ENSG00000092036,HAUS4,139,train,data/single_cell/rpe1/data_interv-ENSG00000092036.npy,359
ENSG00000092094,OSGEP,9,train,data/single_cell/rpe1/data_interv-ENSG00000092094.npy,431
ENSG00000092108,SCFD1,121,train,data/single_cell/rpe1/data_interv-ENSG00000092108.npy,97
ENSG00000092148,HECTD1,59,train,data/single_cell/rpe1/data_interv-ENSG00000092148.npy,12
ENSG00000092199,HNRNPC,115,train,data/single_cell/rpe1/data_interv-ENSG00000092199.npy,1
ENSG00000092203,TOX4,136,train,data/single_cell/rpe1/data_interv-ENSG00000092203.npy,284
ENSG00000094804,CDC6,8,train,data/single_cell/rpe1/data_interv-ENSG00000094804.npy,129
ENSG00000095059,DHPS,59,train,data/single_cell/rpe1/data_interv-ENSG00000095059.npy,34
ENSG00000095139,ARCN1,115,train,data/single_cell/rpe1/data_interv-ENSG00000095139.npy,836
ENSG00000095564,BTAF1,59,train,data/single_cell/rpe1/data_interv-ENSG00000095564.npy,72
ENSG00000095787,WAC,136,train,data/single_cell/rpe1/data_interv-ENSG00000095787.npy,589
ENSG00000095906,NUBP2,139,train,data/single_cell/rpe1/data_interv-ENSG00000095906.npy,689
ENSG00000096080,MRPS18A,51,train,data/single_cell/rpe1/data_interv-ENSG00000096080.npy,10
ENSG00000096401,CDC5L,134,train,data/single_cell/rpe1/data_interv-ENSG00000096401.npy,186
ENSG00000099341,PSMD8,131,train,data/single_cell/rpe1/data_interv-ENSG00000099341.npy,752
ENSG00000099800,TIMM13,77,train,data/single_cell/rpe1/data_interv-ENSG00000099800.npy,352
ENSG00000099817,POLR2E,131,train,data/single_cell/rpe1/data_interv-ENSG00000099817.npy,521
ENSG00000099821,POLRMT,59,train,data/single_cell/rpe1/data_interv-ENSG00000099821.npy,201
ENSG00000099956,SMARCB1,136,train,data/single_cell/rpe1/data_interv-ENSG00000099956.npy,186
ENSG00000099991,CABIN1,59,train,data/single_cell/rpe1/data_interv-ENSG00000099991.npy,43
ENSG00000100129,EIF3L,59,train,data/single_cell/rpe1/data_interv-ENSG00000100129.npy,82
ENSG00000100142,POLR2F,131,train,data/single_cell/rpe1/data_interv-ENSG00000100142.npy,399
ENSG00000100201,DDX17,59,train,data/single_cell/rpe1/data_interv-ENSG00000100201.npy,286
ENSG00000100209,HSCB,139,train,data/single_cell/rpe1/data_interv-ENSG00000100209.npy,244
ENSG00000100216,TOMM22,77,train,data/single_cell/rpe1/data_interv-ENSG00000100216.npy,409
ENSG00000100220,RTCB,77,train,data/single_cell/rpe1/data_interv-ENSG00000100220.npy,503
ENSG00000100296,THOC5,139,train,data/single_cell/rpe1/data_interv-ENSG00000100296.npy,149
ENSG00000100297,MCM5,53,train,data/single_cell/rpe1/data_interv-ENSG00000100297.npy,836
ENSG00000100353,EIF3D,60,train,data/single_cell/rpe1/data_interv-ENSG00000100353.npy,12
ENSG00000100387,RBX1,115,train,data/single_cell/rpe1/data_interv-ENSG00000100387.npy,1
ENSG00000100401,RANGAP1,139,train,data/single_cell/rpe1/data_interv-ENSG00000100401.npy,27
ENSG00000100413,POLR3H,141,train,data/single_cell/rpe1/data_interv-ENSG00000100413.npy,299
ENSG00000100554,ATP6V1D,51,train,data/single_cell/rpe1/data_interv-ENSG00000100554.npy,28
ENSG00000100578,KIAA0586,70,train,data/single_cell/rpe1/data_interv-ENSG00000100578.npy,720
ENSG00000100697,DICER1,35,train,data/single_cell/rpe1/data_interv-ENSG00000100697.npy,408
ENSG00000100764,PSMC1,107,train,data/single_cell/rpe1/data_interv-ENSG00000100764.npy,6
ENSG00000100804,PSMB5,189,train,data/single_cell/rpe1/data_interv-ENSG00000100804.npy,6
ENSG00000100811,YY1,136,train,data/single_cell/rpe1/data_interv-ENSG00000100811.npy,352
ENSG00000100890,PRORP,59,train,data/single_cell/rpe1/data_interv-ENSG00000100890.npy,18
ENSG00000100941,PNN,139,train,data/single_cell/rpe1/data_interv-ENSG00000100941.npy,1
ENSG00000100949,RABGGTA,30,train,data/single_cell/rpe1/data_interv-ENSG00000100949.npy,768
ENSG00000101057,MYBL2,59,train,data/single_cell/rpe1/data_interv-ENSG00000101057.npy,272
ENSG00000101132,PFDN4,59,train,data/single_cell/rpe1/data_interv-ENSG00000101132.npy,9
ENSG00000101138,CSTF1,139,train,data/single_cell/rpe1/data_interv-ENSG00000101138.npy,221
ENSG00000101158,NELFCD,131,train,data/single_cell/rpe1/data_interv-ENSG00000101158.npy,27
ENSG00000101161,PRPF6,5,train,data/single_cell/rpe1/data_interv-ENSG00000101161.npy,531
ENSG00000101166,PRELID3B,77,train,data/single_cell/rpe1/data_interv-ENSG00000101166.npy,939
ENSG00000101181,MTG2,59,train,data/single_cell/rpe1/data_interv-ENSG00000101181.npy,17
ENSG00000101557,USP14,3,train,data/single_cell/rpe1/data_interv-ENSG00000101557.npy,875
ENSG00000101639,CEP192,53,train,data/single_cell/rpe1/data_interv-ENSG00000101639.npy,417
ENSG00000101654,RNMT,93,train,data/single_cell/rpe1/data_interv-ENSG00000101654.npy,25
ENSG00000101882,NKAP,119,train,data/single_cell/rpe1/data_interv-ENSG00000101882.npy,19
ENSG00000101972,STAG2,59,train,data/single_cell/rpe1/data_interv-ENSG00000101972.npy,61
ENSG00000102030,NAA10,79,train,data/single_cell/rpe1/data_interv-ENSG00000102030.npy,8
ENSG00000102144,PGK1,51,train,data/single_cell/rpe1/data_interv-ENSG00000102144.npy,230
ENSG00000102241,HTATSF1,136,train,data/single_cell/rpe1/data_interv-ENSG00000102241.npy,64
ENSG00000102710,SUPT20H,59,train,data/single_cell/rpe1/data_interv-ENSG00000102710.npy,507
ENSG00000102898,NUTF2,142,train,data/single_cell/rpe1/data_interv-ENSG00000102898.npy,16
ENSG00000103051,COG4,16,train,data/single_cell/rpe1/data_interv-ENSG00000103051.npy,249
ENSG00000103061,SLC7A6OS,53,train,data/single_cell/rpe1/data_interv-ENSG00000103061.npy,555
ENSG00000103187,COTL1,51,train,data/single_cell/rpe1/data_interv-ENSG00000103187.npy,189
ENSG00000103194,USP10,136,train,data/single_cell/rpe1/data_interv-ENSG00000103194.npy,253
ENSG00000103275,UBE2I,86,train,data/single_cell/rpe1/data_interv-ENSG00000103275.npy,1
ENSG00000103342,GSPT1,120,train,data/single_cell/rpe1/data_interv-ENSG00000103342.npy,960
ENSG00000103363,ELOB,131,train,data/single_cell/rpe1/data_interv-ENSG00000103363.npy,1
ENSG00000103423,DNAJA3,59,train,data/single_cell/rpe1/data_interv-ENSG00000103423.npy,127
ENSG00000103502,CDIPT,51,train,data/single_cell/rpe1/data_interv-ENSG00000103502.npy,29
ENSG00000103549,RNF40,131,train,data/single_cell/rpe1/data_interv-ENSG00000103549.npy,401
ENSG00000103657,HERC1,131,train,data/single_cell/rpe1/data_interv-ENSG00000103657.npy,344
ENSG00000104129,DNAJC17,162,train,data/single_cell/rpe1/data_interv-ENSG00000104129.npy,372
ENSG00000104131,EIF3J,143,train,data/single_cell/rpe1/data_interv-ENSG00000104131.npy,196
ENSG00000104408,EIF3E,144,train,data/single_cell/rpe1/data_interv-ENSG00000104408.npy,3
ENSG00000104517,UBR5,136,train,data/single_cell/rpe1/data_interv-ENSG00000104517.npy,114
ENSG00000104613,INTS10,59,train,data/single_cell/rpe1/data_interv-ENSG00000104613.npy,252
ENSG00000104671,DCTN6,139,train,data/single_cell/rpe1/data_interv-ENSG00000104671.npy,76
ENSG00000104695,PPP2CB,77,train,data/single_cell/rpe1/data_interv-ENSG00000104695.npy,23
ENSG00000104824,HNRNPL,136,train,data/single_cell/rpe1/data_interv-ENSG00000104824.npy,117
ENSG00000104852,SNRNP70,110,train,data/single_cell/rpe1/data_interv-ENSG00000104852.npy,362
ENSG00000104859,CLASRP,136,train,data/single_cell/rpe1/data_interv-ENSG00000104859.npy,688
ENSG00000104866,PPP1R37,136,train,data/single_cell/rpe1/data_interv-ENSG00000104866.npy,22
ENSG00000104884,ERCC2,131,train,data/single_cell/rpe1/data_interv-ENSG00000104884.npy,591
ENSG00000104897,SF3A2,131,train,data/single_cell/rpe1/data_interv-ENSG00000104897.npy,511
ENSG00000105176,URI1,131,train,data/single_cell/rpe1/data_interv-ENSG00000105176.npy,932
ENSG00000105185,PDCD5,136,train,data/single_cell/rpe1/data_interv-ENSG00000105185.npy,247
ENSG00000105258,POLR2I,20,train,data/single_cell/rpe1/data_interv-ENSG00000105258.npy,11
ENSG00000105281,SLC1A5,59,train,data/single_cell/rpe1/data_interv-ENSG00000105281.npy,115
ENSG00000105364,MRPL4,59,train,data/single_cell/rpe1/data_interv-ENSG00000105364.npy,19
ENSG00000105372,RPS19,6,train,data/single_cell/rpe1/data_interv-ENSG00000105372.npy,1
ENSG00000105447,GRWD1,139,train,data/single_cell/rpe1/data_interv-ENSG00000105447.npy,82
ENSG00000105568,PPP2R1A,131,train,data/single_cell/rpe1/data_interv-ENSG00000105568.npy,26
ENSG00000105583,WDR83OS,51,train,data/single_cell/rpe1/data_interv-ENSG00000105583.npy,17
ENSG00000105618,PRPF31,102,train,data/single_cell/rpe1/data_interv-ENSG00000105618.npy,92
ENSG00000105698,USF2,136,train,data/single_cell/rpe1/data_interv-ENSG00000105698.npy,219
ENSG00000105819,PMPCB,77,train,data/single_cell/rpe1/data_interv-ENSG00000105819.npy,838
ENSG00000105829,BET1,30,train,data/single_cell/rpe1/data_interv-ENSG00000105829.npy,35
ENSG00000106028,SSBP1,16,train,data/single_cell/rpe1/data_interv-ENSG00000106028.npy,10
ENSG00000106105,GARS,77,train,data/single_cell/rpe1/data_interv-ENSG00000106105.npy,922
ENSG00000106263,EIF3B,27,train,data/single_cell/rpe1/data_interv-ENSG00000106263.npy,20
ENSG00000106290,TAF6,136,train,data/single_cell/rpe1/data_interv-ENSG00000106290.npy,191
ENSG00000106355,LSM5,2,train,data/single_cell/rpe1/data_interv-ENSG00000106355.npy,13
ENSG00000106399,RPA3,115,train,data/single_cell/rpe1/data_interv-ENSG00000106399.npy,4
ENSG00000106591,MRPL32,59,train,data/single_cell/rpe1/data_interv-ENSG00000106591.npy,45
ENSG00000106628,POLD2,139,train,data/single_cell/rpe1/data_interv-ENSG00000106628.npy,0
ENSG00000106636,YKT6,11,train,data/single_cell/rpe1/data_interv-ENSG00000106636.npy,89
ENSG00000106682,EIF4H,59,train,data/single_cell/rpe1/data_interv-ENSG00000106682.npy,102
ENSG00000106803,SEC61B,139,train,data/single_cell/rpe1/data_interv-ENSG00000106803.npy,715
ENSG00000107290,SETX,59,train,data/single_cell/rpe1/data_interv-ENSG00000107290.npy,87
ENSG00000107371,EXOSC3,8,train,data/single_cell/rpe1/data_interv-ENSG00000107371.npy,179
ENSG00000107581,EIF3A,164,train,data/single_cell/rpe1/data_interv-ENSG00000107581.npy,1
ENSG00000107862,GBF1,30,train,data/single_cell/rpe1/data_interv-ENSG00000107862.npy,118
ENSG00000107937,GTPBP4,16,train,data/single_cell/rpe1/data_interv-ENSG00000107937.npy,260
ENSG00000107959,PITRM1,136,train,data/single_cell/rpe1/data_interv-ENSG00000107959.npy,386
ENSG00000108010,GLRX3,59,train,data/single_cell/rpe1/data_interv-ENSG00000108010.npy,58
ENSG00000108061,SHOC2,104,train,data/single_cell/rpe1/data_interv-ENSG00000108061.npy,241
ENSG00000108064,TFAM,59,train,data/single_cell/rpe1/data_interv-ENSG00000108064.npy,16
ENSG00000108091,CCDC6,59,train,data/single_cell/rpe1/data_interv-ENSG00000108091.npy,789
